gene	zcount_DGC1	zcount_DGC2	zcount_DGC3	zcount_DGH1	zcount_DGH2	zcount_DGH3	zcount_dugill1	zcount_dugill2	zcount_dugill3	zcount_WGC1	zcount_WGC2	zcount_WGC3	zcount_WGH1	zcount_WGH2	zcount_WGH3	zcount_wtgill1	zcount_wtgill2	zcount_wtgill4
trnai-aau_47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-aau_48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-aau_49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-aau_5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-aau_50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-aau_51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-aau_52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-aau_53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-aau_54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-aau_55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-aau_56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-aau_57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-aau_58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-aau_59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-aau_6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-aau_60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-aau_61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-aau_62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-aau_63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-aau_64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-aau_65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-aau_66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-aau_67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-aau_68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-aau_69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-aau_7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-aau_70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-aau_71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-aau_72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-aau_73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-aau_74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-aau_75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-aau_76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-aau_77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-aau_78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-aau_79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-aau_8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-aau_80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-aau_81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-aau_82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-aau_83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-aau_84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-aau_85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-aau_86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-aau_87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-aau_88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-aau_89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-aau_9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-aau_90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-aau_91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-aau_92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-aau_93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-aau_94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-aau_95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-aau_96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-aau_97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-aau_98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-aau_99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-gau	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-gau_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-gau_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-gau_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-gau_4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-gau_5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-gau_6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-gau_7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.69340529223551	0
trnai-uau_121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_123	0	0	0	7.40457239413048	8.46959652606641	0	0	0	0	0	0	0	0	6.31307170313091	0	0	0	12.936393423969
trnai-uau_124	13.9376876068535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.1136042927905
trnai-uau_125	6.96884380342673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnai-uau_99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnak-cuu	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnak-cuu_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnak-cuu_10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnak-cuu_100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnak-cuu_101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnak-cuu_102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnak-cuu_103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnak-cuu_104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnak-cuu_105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnak-cuu_106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnak-cuu_107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnak-cuu_108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnak-cuu_109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnak-cuu_11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnak-cuu_110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnak-cuu_111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnak-cuu_112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnak-cuu_113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnak-cuu_114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnak-cuu_115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnak-cuu_116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnak-cuu_117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnak-cuu_118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnak-cuu_119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnak-cuu_12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnak-cuu_120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnak-cuu_121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnak-cuu_122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnak-cuu_123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnak-cuu_124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnak-cuu_125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnak-cuu_126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnak-cuu_127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnak-cuu_128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnak-cuu_129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnak-cuu_13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnak-cuu_130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnak-cuu_131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnak-cuu_132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnak-cuu_133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnak-cuu_134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnak-cuu_135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnak-cuu_136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnak-cuu_137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnak-cuu_138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnak-cuu_139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnak-cuu_14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnak-cuu_140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnak-cuu_141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnak-cuu_142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnak-cuu_143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnak-cuu_144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnak-cuu_145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnak-cuu_146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnak-cuu_147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnak-cuu_148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnak-cuu_149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnak-cuu_15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnak-cuu_150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnak-cuu_151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnak-cuu_152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnak-cuu_153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnak-cuu_154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnak-cuu_155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnak-cuu_156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnak-cuu_157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnak-cuu_158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnak-cuu_159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnak-cuu_16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnak-cuu_160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnak-cuu_161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnak-cuu_162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnak-cuu_163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnak-cuu_164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnak-cuu_165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnak-cuu_166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnak-cuu_167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnak-cuu_168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnak-cuu_169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnak-cuu_17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnak-cuu_170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnak-cuu_171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trnak-cuu_172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
