gene	zcount_A1	zcount_A2	zcount_A3	zcount_A4	zcount_A5	zcount_A6
afap1l2_1	52.4498345854488	20.3607543219197	27.213113019085	38.3238724666552	48.9996362012994	32.2684667588839
aff1	0	0	0	0	0	0
aff2	0	0	0	0	0	0
aff3	0	0	0	0	0	0
aff3_1	20.9702123712999	29.543515875079	9.14034930397807	11.3806024608814	7.7690003211227	23.9527384101801
aff4	0	0	0	0	0	0
afg1la	0	0	0	0	0	0
afg1lb	0	0	0	0	0	0
afg3l2	0	0	0	0	0	0
afmid	0	0	0	0	0	0
afp4	0	0	0	0	0	0
aftpha	0	0	0	0	0	0
aftphb	0	0	0	0	0	0
aftphb_1	51.7618180148117	59.1004920530362	23.6292231104693	50.3106891912575	72.8688037981315	68.4105672039534
aga	0	0	0	0	0	0
aga_1	40.5845180176404	60.5578618450417	66.8973948765883	26.9545050919748	65.8799626925496	79.320873180446
agap1	0	0	0	0	0	0
agap1_1	72.7249473318249	72.6600692689649	55.4879463434986	70.5590309305415	75.8636456741357	75.8584166788576
agap2	0	0	0	0	0	0
agap3	0	0	0	0	0	0
agbl1	0	0	0	0	0	0
agbl2	0	0	0	0	0	0
agbl4	0	0	0	0	0	0
agbl5	0	0	0	0	0	0
agfg1a	0	0	0	0	0	0
agfg1b	0	0	0	0	0	0
aggf1	0	0	0	0	0	0
agk	0	0	0	0	0	0
agk_1	45.6007563552543	55.6890492885365	45.2617535441646	50.0317714870739	47.2444705391834	49.6857063327563
agla	0	0	0	0	0	0
aglb	0	0	0	0	0	0
agmat	0	0	0	0	0	0
agmo	0	0	0	0	0	0
ago1	0	0	0	0	0	0
ago2	0	0	0	0	0	0
ago3b	0	0	0	0	0	0
ago4	0	0	0	0	0	0
agpat2	0	0	0	0	0	0
agpat3	0	0	0	0	0	0
agpat4	0	0	0	0	0	0
agpat5	0	0	0	0	0	0
agpat9l	0	0	0	0	0	0
agpat9l_1	11.580124697822	26.0069438995265	9.00864570195765	16.3097514153324	12.7875944123006	24.4046570487423
agpat9l_2	30.5028766244871	30.6773379083435	25.4226908921708	30.9775655534636	25.3330788743596	29.8439852451305
agps	0	0	0	0	0	0
agr1	0	0	0	0	0	0
agr2	0	0	0	0	0	0
agrn	0	0	0	0	0	0
agrn_1	14.7222443385592	23.550562465465	4.79656694846185	18.8608272242449	15.1735225710173	23.3273694718836
agrn_2	36.5849254679376	31.7164819022933	13.418987357517	25.913486354002	29.1239394744278	35.7120903101993
agrp	0	0	0	0	0	0
agrp_1	0	0	0	0	0	0
agt	0	0	0	0	0	0
agtpbp1	0	0	0	0	0	0
agtr1a	0	0	0	0	0	0
agtr1b	0	0	0	0	0	0
agtr2	0	0	0	0	0	0
agtrap	0	0	0	0	0	0
agtrap_1	15.7204690079967	11.3813577740976	7.04246482027895	4.59709714823255	21.2655786480377	6.76409673724097
agxt2	0	0	0	0	0	0
agxta	0	0	0	0	0	0
agxtb	0	0	0	0	0	0
ahctf1	0	0	0	0	0	0
ahcy	0	0	0	0	0	0
ahcyl1	0	0	0	0	0	0
ahcyl2	0	0	0	0	0	0
ahdc1	0	0	0	0	0	0
ahi1	0	0	0	0	0	0
ahnak	0	0	0	0	0	0
ahr1a	0	0	0	0	0	0
ahr1b	0	0	0	0	0	0
ahr2	0	0	0	0	0	0
ahrra	0	0	0	0	0	0
ahrrb	0	0	0	0	0	0
ahrrb_1	21.4621074216818	33.7196981682651	14.2260020617112	20.1989747285092	25.3617028470602	33.4001304132329
ahrrb_2	25.6558525500564	29.4332958587399	15.4315954567715	39.243722329675	19.4884663982673	16.7000652066164
ahsa1a	0	0	0	0	0	0
ahsa1b	0	0	0	0	0	0
ahsg1	0	0	0	0	0	0
ahsg2	0	0	0	0	0	0
aicda	0	0	0	0	0	0
aida	0	0	0	0	0	0
aif1l	0	0	0	0	0	0
aifm1	0	0	0	0	0	0
aifm1_1	192.877279282666	297.205747706811	246.392041127243	338.310766147253	294.3564124337	197.014226717159
aifm2	0	0	0	0	0	0
aifm3	0	0	0	0	0	0
aifm3_1	5.85150790853211	4.23639428258077	2.38305627756914	5.98899600700297	3.69390977256656	5.31524391759738
aifm4	0	0	0	0	0	0
aifm5	0	0	0	0	0	0
aig1	0	0	0	0	0	0
aim1a	0	0	0	0	0	0
aim1b	0	0	0	0	0	0
aimp1	0	0	0	0	0	0
aimp2	0	0	0	0	0	0
aip	0	0	0	0	0	0
aipl1	0	0	0	0	0	0
aipl1_1	3.36392701109599	12.289540017864	0.252918708704272	21.4901642434574	0.560060443953824	2.07832898962658
aire	0	0	0	0	0	0
ajap1	0	0	0	0	0	0
ajap1_1	1.5075449764348	0.582099977759189	0.654885694599153	0.195932257590065	0.725085887744799	0.960972182771724
ajuba	0	0	0	0	0	0
ak1	0	0	0	0	0	0
ak2	0	0	0	0	0	0
ak3	0	0	0	0	0	0
ak4	0	0	0	0	0	0
ak5	0	0	0	0	0	0
ak5l	0	0	0	0	0	0
ak7a	0	0	0	0	0	0
ak7b	0	0	0	0	0	0
ak8	0	0	0	0	0	0
ak8_1	72.5824992875289	32.1874930142361	79.9960718195504	231.65418169835	112.992087111728	231.099428561693
ak8_2	809.924775332006	969.105567816373	703.54382692502	612.870107638239	495.272480459443	817.425355225151
akap10	0	0	0	0	0	0
akap11	0	0	0	0	0	0
akap12a	0	0	0	0	0	0
akap12b	0	0	0	0	0	0
akap12b_1	40.2608904470862	22.0085392857384	10.1694847480421	37.493430626335	36.0167275929192	41.7461825333311
akap13	0	0	0	0	0	0
akap13_1	3.02001502942695	7.47365147130295	1.47589972774066	4.65653203994154	5.7936562409887	5.51274001627571
akap13_2	0.266623993402131	3.39735142953014	2.08481229629378	2.80685457714078	0	7.3421544170943
akap17a	0	0	0	0	0	0
akap1a	0	0	0	0	0	0
akap1a_1	221.429405871046	263.055013722618	306.904379783449	294.061911031037	318.182321294022	286.923837066055
akap1b	0	0	0	0	0	0
akap6	0	0	0	0	0	0
akap6_1	8.03243598093009	12.6880361208742	0	8.54147279344375	3.95117517864262	7.54067356730691
akap7	0	0	0	0	0	0
akap8l	0	0	0	0	0	0
akap9	0	0	0	0	0	0
akip1	0	0	0	0	0	0
akip1_1	68.3830066233782	108.291262134609	64.3002167202087	126.563736411728	69.3193549881467	86.4078892863853
akip1_2	118.588251992441	171.461165046464	157.366319867879	225.789705758523	100.232040320699	166.856613794399
akirin1	0	0	0	0	0	0
akirin1_1	400.789765152557	399.684603887171	406.02405795051	371.388000699841	392.158574283541	446.212657471423
akirin2	0	0	0	0	0	0
akna	0	0	0	0	0	0
aknad1	0	0	0	0	0	0
aknad1_1	13.0743721888751	27.5134246356288	5.53758856952511	5.35262801023106	11.5549312647315	17.7517423474872
akr1a1a	0	0	0	0	0	0
akr1a1a_1	6.4657545950631	30.4271412561049	5.92472555196748	2.8361464910827	11.8076831719768	17.6195930970079
akr1a1b	0	0	0	0	0	0
akr1a1b_1	221.539622563202	175.375623575833	220.656442399896	91.9084851979247	194.535160948265	219.890578066543
akr1b1	0	0	0	0	0	0
akr7a3	0	0	0	0	0	0
akt1	0	0	0	0	0	0
akt1s1	0	0	0	0	0	0
akt2	0	0	0	0	0	0
akt2l	0	0	0	0	0	0
akt3a	0	0	0	0	0	0
akt3a_1	8.53819247353906	10.3849354008789	7.09353327758908	5.49296465344908	8.77791232780548	4.89834069817493
akt3b	0	0	0	0	0	0
aktip	0	0	0	0	0	0
aktip_1	171.511841206026	239.181248871508	158.053294092402	214.469828099492	240.068539844409	226.936903040758
alad	0	0	0	0	0	0
alas1	0	0	0	0	0	0
alas2	0	0	0	0	0	0
alas2_1	38.0159407836745	20.8918074209462	22.6399947723934	17.3733969582681	16.647469505696	34.8954475781023
alcama	0	0	0	0	0	0
alcama_1	129.161333102965	76.0484437068157	117.17662086779	130.770179943851	143.122915229757	154.203482076638
alcamb	0	0	0	0	0	0
aldh16a1	0	0	0	0	0	0
aldh18a1	0	0	0	0	0	0
aldh1a2	0	0	0	0	0	0
aldh1a2_1	2989.70592906853	1619.79781392794	1879.0462466715	1701.076176779	2037.08259516538	1823.68367513287
aldh1a3	0	0	0	0	0	0
aldh1l1	0	0	0	0	0	0
aldh1l1_1	71.929185662642	64.6011893488129	63.3359578175596	54.670051224318	71.1539608073032	66.5339671843655
aldh1l2	0	0	0	0	0	0
aldh2.1	0	0	0	0	0	0
aldh2.2	0	0	0	0	0	0
aldh3a1	0	0	0	0	0	0
aldh3a2a	0	0	0	0	0	0
aldh3a2b	0	0	0	0	0	0
aldh3b1	0	0	0	0	0	0
aldh3b2	0	0	0	0	0	0
aldh4a1	0	0	0	0	0	0
aldh5a1	0	0	0	0	0	0
aldh5a1_1	22.7917849475974	27.8057260094251	6.87268164028227	28.361464910827	32.7991199221577	22.2563281225363
aldh6a1	0	0	0	0	0	0
aldh7a1	0	0	0	0	0	0
aldh8a1	0	0	0	0	0	0
aldh8a1_1	15.2438734363039	1.54895586200394	7.05768038329435	10.6359814175033	28.3627441403648	31.6060881465908
aldh9a1a.1	0	0	0	0	0	0
aldh9a1a.1_1	432.077678732259	433.063028507608	401.779722727916	397.872452934063	741.177008231185	537.203100972134
aldh9a1a.2	0	0	0	0	0	0
aldh9a1a.2_1	7.26974609386073	18.8366267141778	12.9021617120352	15.2167789940043	18.4258421212219	14.4874725235298
aldh9a1b	0	0	0	0	0	0
aldoaa	0	0	0	0	0	0
aldoab	0	0	0	0	0	0
aldob	0	0	0	0	0	0
aldoca	0	0	0	0	0	0
aldoca_1	4.37647405901293	5.63287882448412	2.37645501364236	0.853200855766153	2.36807828712221	4.74257075021081
aldocb	0	0	0	0	0	0
alg1	0	0	0	0	0	0
alg10	0	0	0	0	0	0
alg11	0	0	0	0	0	0
alg11_1	76.6391276495201	89.8484746649948	72.6472110477508	64.3932810310228	83.9390098404218	91.1201522286641
alg12	0	0	0	0	0	0
alg12_1	154.609169852133	166.936390087992	137.807507815989	84.9487290309037	116.353552813968	98.301180335656
alg13	0	0	0	0	0	0
alg14	0	0	0	0	0	0
alg14_1	14.3051997763882	23.0807045896135	16.4788757727133	22.7089820322082	15.4808791399763	16.9999223392306
alg14_2	57.2207991055526	72.7929913980118	64.9167833470522	41.2347305321675	60.8177394784783	54.516992329257
alg2	0	0	0	0	0	0
alg3	0	0	0	0	0	0
alg5	0	0	0	0	0	0
alg6	0	0	0	0	0	0
alg8	0	0	0	0	0	0
alg8_1	40.5471336053176	11.8803230968026	12.821878884747	6.69577193329524	31.7481220359564	39.6818839385846
alg9	0	0	0	0	0	0
alk	0	0	0	0	0	0
alkbh1	0	0	0	0	0	0
alkbh2	0	0	0	0	0	0
alkbh2_1	96.9184435861073	147.845548524281	126.416873449274	133.325349900399	70.9073104531773	94.3665716400813
alkbh3	0	0	0	0	0	0
alkbh4	0	0	0	0	0	0
alkbh5	0	0	0	0	0	0
alkbh6	0	0	0	0	0	0
alkbh7	0	0	0	0	0	0
alkbh8	0	0	0	0	0	0
allc	0	0	0	0	0	0
alms1	0	0	0	0	0	0
alms1_1	124.854745352627	219.265341607104	77.610836794911	133.378362838176	126.436161485612	100.157713592253
alox12	0	0	0	0	0	0
alox5a	0	0	0	0	0	0
alox5a_1	4.13709552356625	3.64214893072554	16.659827822825	2.12924874198554	4.29802042056872	3.60763161827877
alox5ap	0	0	0	0	0	0
alox5ap_1	17.1430895757777	11.5538025888566	9.74886659005558	8.38556664941569	24.2862574332704	23.9615137732597
alox5b.1	0	0	0	0	0	0
alox5b.2	0	0	0	0	0	0
alox5b.3	0	0	0	0	0	0
alp3	0	0	0	0	0	0
alpi.1	0	0	0	0	0	0
alpi.2	0	0	0	0	0	0
alpk1	0	0	0	0	0	0
alpk2	0	0	0	0	0	0
alpk3a	0	0	0	0	0	0
alpk3a_1	0.4510991577951	0.718494212129849	0.44090980851851	5.6722929821654	0.305108092299142	1.42336982179011
alpk3a_2	0.508662954057846	1.04750508983324	0.994346727536898	4.23102652320696	0.489304578465261	0.907880480722906
alpk3b	0	0	0	0	0	0
alpk3b_1	0.923783386552204	1.22295549880545	0.580446725253647	0.463096540267	0.714074960867303	1.43849632411296
alpl	0	0	0	0	0	0
als2a	0	0	0	0	0	0
als2a_1	15.4314837228318	15.9516076108528	7.7781874717252	14.488853699872	13.9289204831203	14.9270406290142
als2b	0	0	0	0	0	0
alx1	0	0	0	0	0	0
alx1_1	20.0518962597674	17.9485863685665	10.6903459180672	14.3927807911954	3.45225212389398	6.27475917473375
alx1_2	20.0518962597674	17.9485863685665	10.6903459180672	14.3927807911954	3.45225212389398	5.75186257683927
alx3	0	0	0	0	0	0
alx3_1	9.40223387949393	3.20332270894576	2.43260943267928	5.49894313362411	8.67864299792845	8.56700342901976
alx4a	0	0	0	0	0	0
alx4b	0	0	0	0	0	0
alx4b_1	1.9697625365346	4.56344087890209	0	1.8432406279568	0	1.80807692557409
alyref	0	0	0	0	0	0
amacr	0	0	0	0	0	0
amacr_1	43.084054505949	80.5402514928016	36.3024822243098	50.0482885196882	77.8154123672499	50.7981476926779
ambp	0	0	0	0	0	0
ambp_1	135.347137437134	46.6427990402879	123.69109375941	24.1433256808358	76.5309426390318	364.558912044925
ambra1a	0	0	0	0	0	0
ambra1b	0	0	0	0	0	0
amd1	0	0	0	0	0	0
amd1_1	391.620278333451	293.647735243056	254.909560979595	321.452530832036	408.004997195504	363.36434518489
amdhd2	0	0	0	0	0	0
amer1	0	0	0	0	0	0
amer1_1	20.4139887128244	16.0555416682773	16.0506571115367	28.1078376671171	22.8253950930992	27.1394643090506
amer2	0	0	0	0	0	0
amfr	0	0	0	0	0	0
amfrb	0	0	0	0	0	0
amh	0	0	0	0	0	0
amigo1	0	0	0	0	0	0
amigo3	0	0	0	0	0	0
amigo3_1	0.584060544503471	0.405936103734116	0.114173577312336	0.136636282908163	0.379237095932534	0.134029657645032
ammecr1	0	0	0	0	0	0
amn	0	0	0	0	0	0
amn1	0	0	0	0	0	0
amn1_1	114.209252054328	148.346093308118	86.0096250351321	67.8908616103457	81.4515209479877	62.7288531320546
amot	0	0	0	0	0	0
amotl1	0	0	0	0	0	0
amotl2a	0	0	0	0	0	0
amotl2b	0	0	0	0	0	0
ampd1	0	0	0	0	0	0
ampd2a	0	0	0	0	0	0
ampd2b	0	0	0	0	0	0
ampd3a	0	0	0	0	0	0
ampd3b	0	0	0	0	0	0
ampd3b_1	46.6978769946367	43.6117761932836	25.5853906678631	29.6740702640269	72.5686566407327	39.3050360234703
amph	0	0	0	0	0	0
amt	0	0	0	0	0	0
amt_1	68.797440180959	51.4984432313723	44.9098891018972	62.4610303907659	68.0009099533839	64.4041707824327
amy2a	0	0	0	0	0	0
anapc1	0	0	0	0	0	0
anapc10	0	0	0	0	0	0
anapc11	0	0	0	0	0	0
anapc11_1	864.789178999048	767.738392435045	1037.84532578215	673.980308659809	694.627347902458	770.738913937322
anapc13	0	0	0	0	0	0
anapc15	0	0	0	0	0	0
anapc16	0	0	0	0	0	0
anapc2	0	0	0	0	0	0
anapc4	0	0	0	0	0	0
anapc5	0	0	0	0	0	0
anapc7	0	0	0	0	0	0
and1	0	0	0	0	0	0
and2	0	0	0	0	0	0
and3	0	0	0	0	0	0
and4	0	0	0	0	0	0
angel1	0	0	0	0	0	0
angel1_1	270.012060713263	223.317725028075	165.768115839769	193.788439790784	225.425402518427	302.086744214536
angel2	0	0	0	0	0	0
angpt1	0	0	0	0	0	0
angpt2a	0	0	0	0	0	0
angpt2b	0	0	0	0	0	0
angpt4	0	0	0	0	0	0
angptl1a	0	0	0	0	0	0
angptl1b	0	0	0	0	0	0
angptl2a	0	0	0	0	0	0
angptl2b	0	0	0	0	0	0
angptl3	0	0	0	0	0	0
angptl4	0	0	0	0	0	0
angptl5	0	0	0	0	0	0
angptl5_1	165.690744025304	148.845025316431	120.870922697178	142.673621363464	85.733325329165	108.081604442064
angptl6	0	0	0	0	0	0
angptl7	0	0	0	0	0	0
angptl7_1	0.279174995636074	0	0	0.326553762650108	0.906357359680999	0.960972182771724
ank1a	0	0	0	0	0	0
ank1b	0	0	0	0	0	0
ank1b_1	5.52092180299519	21.7439816333743	1.47169532237801	24.0115609090074	12.4381584780742	19.8678580971492
ank2a	0	0	0	0	0	0
ank2a_1	1.60804797486378	1.39703994662206	0.392931416759492	0.940474836432309	0.725085887744799	0.153755549243476
ank2b	0	0	0	0	0	0
ank3a	0	0	0	0	0	0
ank3a_1	5.08355256735675	5.6236625134224	2.88186117662711	3.8650832233972	5.39131971902451	4.08299081015486
ank3b	0	0	0	0	0	0
ankar	0	0	0	0	0	0
ankdd1a	0	0	0	0	0	0
ankdd1b	0	0	0	0	0	0
ankef1a	0	0	0	0	0	0
ankef1b	0	0	0	0	0	0
ankfy1	0	0	0	0	0	0
ankfy1_1	76.1411808893093	81.5667841074266	46.1744482406057	54.0030046240896	63.3241675297125	71.2463404888958
ankha	0	0	0	0	0	0
ankhb	0	0	0	0	0	0
ankhd1	0	0	0	0	0	0
ankib1a	0	0	0	0	0	0
ankib1b	0	0	0	0	0	0
ankk1	0	0	0	0	0	0
ankle2	0	0	0	0	0	0
ankmy1	0	0	0	0	0	0
ankmy1_1	299.851485103445	360.869816636592	386.654000219203	291.834771769816	263.574414587023	375.025683411631
ankmy2a	0	0	0	0	0	0
ankra2	0	0	0	0	0	0
ankra2_1	182.395511425533	227.733073363098	178.547769832084	231.916161547468	224.507478472251	215.030940481481
ankrd10a	0	0	0	0	0	0
ankrd10a_1	241.167690333959	197.831619799762	228.638512668662	332.946206588777	218.423573141992	294.528908244224
ankrd10b	0	0	0	0	0	0
ankrd11	0	0	0	0	0	0
ankrd12	0	0	0	0	0	0
ankrd13a	0	0	0	0	0	0
ankrd13b	0	0	0	0	0	0
ankrd13c	0	0	0	0	0	0
ankrd13d	0	0	0	0	0	0
ankrd13d_1	45.2122453556716	36.0062040064814	26.9820042125956	27.7138851523381	26.5810955826802	31.9238862025087
ankrd16	0	0	0	0	0	0
ankrd16_1	11.9058563323562	16.4730930656494	13.8996651005163	13.5395538967663	10.3790553411548	11.3839357295942
ankrd1a	0	0	0	0	0	0
ankrd1a_1	6.50633949657444	10.9404730396634	6.56451657522633	10.5565414347665	9.99377105920856	5.29798532902556
ankrd1a_2	4.82728414261974	6.3211622006944	5.74395200332304	7.3650289079766	7.26819713396986	4.33471526920273
ankrd1b	0	0	0	0	0	0
ankrd2	0	0	0	0	0	0
ankrd22	0	0	0	0	0	0
ankrd24	0	0	0	0	0	0
ankrd24_1	12.9639945189028	24.248997782133	12.0479939650469	24.6106096724992	18.9742511665906	14.1432767936069
ankrd27	0	0	0	0	0	0
ankrd28b	0	0	0	0	0	0
ankrd29	0	0	0	0	0	0
ankrd29_1	81.5800719149645	129.742823672658	100.26380338386	81.5679210769729	100.522259805602	121.099002526855
ankrd31	0	0	0	0	0	0
ankrd31_1	160.03080083877	421.693693932048	115.222512293322	271.49638922292	348.018519878848	393.168026076976
ankrd33aa	0	0	0	0	0	0
ankrd33ab	0	0	0	0	0	0
ankrd33ab_1	0	0.556200562264433	0	0	0	0
ankrd33ba	0	0	0	0	0	0
ankrd33ba_1	10.5183207438136	8.01588322153409	3.51709346547574	7.77055840886992	11.6823204051977	9.21030166471089
ankrd33bb	0	0	0	0	0	0
ankrd34a	0	0	0	0	0	0
ankrd34ba	0	0	0	0	0	0
ankrd34bb	0	0	0	0	0	0
ankrd34c	0	0	0	0	0	0
ankrd37	0	0	0	0	0	0
ankrd37_1	8.56517189213575	11.8115082228088	0.797305074279638	15.2666918925195	6.62078889135005	6.55175830187116
ankrd39	0	0	0	0	0	0
ankrd40	0	0	0	0	0	0
ankrd44	0	0	0	0	0	0
ankrd45	0	0	0	0	0	0
ankrd46a	0	0	0	0	0	0
ankrd46b	0	0	0	0	0	0
ankrd49	0	0	0	0	0	0
ankrd52a	0	0	0	0	0	0
ankrd52a_1	43.7808133781398	49.7980001005288	31.8361424581502	40.4133830829699	42.2414819459019	57.4966289163178
ankrd52b	0	0	0	0	0	0
ankrd54	0	0	0	0	0	0
ankrd55	0	0	0	0	0	0
ankrd63	0	0	0	0	0	0
ankrd66	0	0	0	0	0	0
ankrd66_1	64.6292072646428	1248.4588592649	887.980914199957	717.09557479162	646.119661681147	1255.69547751374
ankrd6a	0	0	0	0	0	0
ankrd6b	0	0	0	0	0	0
ankrd9	0	0	0	0	0	0
anks1ab	0	0	0	0	0	0
anks1b	0	0	0	0	0	0
anks3	0	0	0	0	0	0
anks4b	0	0	0	0	0	0
anks6	80.4835430325783	102.025274071841	77.181338263139	81.7084971790815	34.5105757298606	76.664964172958
ankzf1	0	0	0	0	0	0
anln	0	0	0	0	0	0
ano1	0	0	0	0	0	0
ano10a	0	0	0	0	0	0
ano10b	0	0	0	0	0	0
ano11	0	0	0	0	0	0
ano2	0	0	0	0	0	0
ano3	0	0	0	0	0	0
ano5a	0	0	0	0	0	0
ano5b	0	0	0	0	0	0
ano6	0	0	0	0	0	0
ano8a	0	0	0	0	0	0
ano8b	0	0	0	0	0	0
ano8b_1	26.5010981599721	5.25848213996606	8.75408428494787	9.18476962613978	6.24036037300074	6.05329192681367
ano9a	0	0	0	0	0	0
ano9b	0	0	0	0	0	0
anos1a	0	0	0	0	0	0
anos1b	0	0	0	0	0	0
anp32a	0	0	0	0	0	0
anp32b	0	0	0	0	0	0
anp32e	0	0	0	0	0	0
anpepa	0	0	0	0	0	0
anpepa_1	4.9410105751895	6.45732153926861	3.09577172317007	7.11329119934368	4.52446058418124	6.97759016774666
anpepb	0	0	0	0	0	0
antxr1a	0	0	0	0	0	0
antxr1b	0	0	0	0	0	0
antxr1c	0	0	0	0	0	0
antxr1d	0	0	0	0	0	0
antxr2a	0	0	0	0	0	0
antxr2a_1	62.4271825234578	47.7272300398857	21.3559808658401	30.9125174919478	40.985058642986	36.7693747088416
antxr2b	0	0	0	0	0	0
antxr2b_1	11.3870508037704	12.1209597986883	18.9508121932918	24.4791662077461	18.6508768320331	14.8310489470127
anxa11a	0	0	0	0	0	0
anxa11b	0	0	0	0	0	0
anxa13	0	0	0	0	0	0
anxa13l	0	0	0	0	0	0
anxa1a	0	0	0	0	0	0
anxa1b	0	0	0	0	0	0
anxa1c	0	0	0	0	0	0
anxa2a	0	0	0	0	0	0
anxa2b	0	0	0	0	0	0
anxa2b_1	7.74257261353486	6.52275623300327	0	1.64664800284192	1.14257720081678	4.03808679849546
anxa2b_2	5.2917575539378	2.8605877792346	4.48259782115095	0.412654754731486	0	1.21434748498163
anxa3a	0	0	0	0	0	0
anxa3a_1	10.1042922442036	0	0	0	0.364490603586219	0
anxa3b	0	0	0	0	0	0
anxa3b_1	506.441172790571	280.53103421859	159.603373700826	182.699493015138	386.717541969199	536.737222822691
anxa4	0	0	0	0	0	0
anxa5a	0	0	0	0	0	0
anxa5b	0	0	0	0	0	0
anxa6	0	0	0	0	0	0
aoc1	0	0	0	0	0	0
aoc2	0	0	0	0	0	0
aoc2_1	41.9560136298785	79.4612668052226	24.3243257993971	20.5262365094353	23.651611100247	67.1765316337567
aox5	0	0	0	0	0	0
aox6	0	0	0	0	0	0
ap1ar	0	0	0	0	0	0
ap1b1	0	0	0	0	0	0
ap1g1	0	0	0	0	0	0
ap1g2	0	0	0	0	0	0
ap1g2_1	46.1524789385168	40.0163187901206	35.5207443892075	53.5001172629899	40.674213400697	41.3811081878439
ap1m1	0	0	0	0	0	0
ap1m2	0	0	0	0	0	0
ap1m3	0	0	0	0	0	0
ap1m3_1	24.6350658230952	7.37038113103271	3.98652537139819	6.2975104056643	9.71049037398006	15.91141301883
ap1m3_2	23.2358535517774	13.2683489834744	2.39904994386155	4.5936690370109	4.95826815109606	14.4568626511833
ap1s1	0	0	0	0	0	0
ap1s2	0	0	0	0	0	0
ap1s2_1	390.550366404334	491.171617559733	443.459513202257	512.39538847474	472.010400036971	383.081572697687
ap1s3a	0	0	0	0	0	0
ap1s3b	0	0	0	0	0	0
ap2a1	0	0	0	0	0	0
ap2b1	0	0	0	0	0	0
ap2m1a	0	0	0	0	0	0
ap2m1b	0	0	0	0	0	0
ap2s1	0	0	0	0	0	0
ap3b1	0	0	0	0	0	0
ap3b2	0	0	0	0	0	0
ap3d1	0	0	0	0	0	0
ap3d1_1	92.7062429430185	79.8767988652875	42.0539343100437	117.297087061526	96.6003967414044	113.347987939352
ap3m1	0	0	0	0	0	0
ap3m2	0	0	0	0	0	0
ap3s1	61.9011234446886	79.058931277095	73.6894436644345	58.4820586578952	60.9767074314139	114.732780100037
ap3s1_1	68.3475308988381	77.7829769916468	58.5997445303887	106.595713473589	72.6670774931127	96.3072668417127
ap3s2	0	0	0	0	0	0
ap4b1	0	0	0	0	0	0
ap4e1	0	0	0	0	0	0
ap4m1	0	0	0	0	0	0
ap4s1	0	0	0	0	0	0
ap5b1	0	0	0	0	0	0
ap5m1	0	0	0	0	0	0
ap5s1	0	0	0	0	0	0
ap5z1	0	0	0	0	0	0
apaf1	0	0	0	0	0	0
apba1a	0	0	0	0	0	0
apba1b	0	0	0	0	0	0
apba2a	0	0	0	0	0	0
apba2b	0	0	0	0	0	0
apbb1	0	0	0	0	0	0
apbb1ip	0	0	0	0	0	0
apbb2b	0	0	0	0	0	0
apbb2b_1	11.4695344840823	20.6671160096648	8.39631357852927	17.0598878360685	14.6085544580806	14.8931051341585
apbb3	0	0	0	0	0	0
apc	0	0	0	0	0	0
apc2	0	0	0	0	0	0
apcdd1l	0	0	0	0	0	0
apcdd1l_1	2.12011156106236	1.56283320042505	1.31868726822008	1.3526811986455	3.54581965746084	0.884583967979594
apeh	0	0	0	0	0	0
apela	0	0	0	0	0	0
apela_1	32.5083772696228	25.8890761713269	43.6893650887675	11.2887821560572	20.3384913072861	47.7905703117309
apex1	0	0	0	0	0	0
apex2	0	0	0	0	0	0
aph1b	0	0	0	0	0	0
aph1b_1	118.181671896816	128.210710447447	152.387254870139	128.667932265567	142.159640725688	151.508138379987
api5	0	0	0	0	0	0
apip	0	0	0	0	0	0
apitd1	0	0	0	0	0	0
apitd1_1	392.459121536813	464.907341067019	491.19373712235	371.870168263851	447.151250469933	432.746636402814
apln	0	0	0	0	0	0
aplnr2	0	0	0	0	0	0
aplnra	0	0	0	0	0	0
aplnrb	0	0	0	0	0	0
aplp1	0	0	0	0	0	0
aplp2	0	0	0	0	0	0
apmap	0	0	0	0	0	0
apnl	0	0	0	0	0	0
apoa1a	0	0	0	0	0	0
apoa1a_1	221.712539777542	35.9344878855084	124.404455571229	29.3491042814223	117.004893746428	481.564937495419
apoa1b	0	0	0	0	0	0
apoa1bp	0	0	0	0	0	0
apoa2	0	0	0	0	0	0
apoa4a	0	0	0	0	0	0
apoa4b.1	0	0	0	0	0	0
apoa4b.2	0	0	0	0	0	0
apoa4b.3	0	0	0	0	0	0
apoba	0	0	0	0	0	0
apobb.1	0	0	0	0	0	0
apobb.2	0	0	0	0	0	0
apobec2a	0	0	0	0	0	0
apobec2b	0	0	0	0	0	0
apobec2b_1	0.533896706982857	0	0	0	0	0.61259053986908
apoc1	0	0	0	0	0	0
apoc2	0	0	0	0	0	0
apoc4	0	0	0	0	0	0
apoda.1	0	0	0	0	0	0
apoda.2	0	0	0	0	0	0
apodb	0	0	0	0	0	0
apoea	0	0	0	0	0	0
apoeb	0	0	0	0	0	0
apof	0	0	0	0	0	0
apof_1	11.3396942693304	14.9000832460997	7.44417888480912	11.4824010271447	14.6527190581672	20.0021560542057
apol1	0	0	0	0	0	0
apol1_1	38.0633699391879	58.3994616783104	64.7983252039765	74.8931641476371	88.3846795503742	94.8674388267328
apom	0	0	0	0	0	0
apooa	0	0	0	0	0	0
apoob	0	0	0	0	0	0
apoob_1	87.8964163975556	85.3254024756747	21.4777568598968	26.0653463129688	79.7134266858511	16.3351717161704
apool	0	0	0	0	0	0
