gene	zcount_h-brain-1_S11	zcount_h-brain-2_S12	zcount_h-brain-3_S13	zcount_h-testis-1_S16	zcount_h-testis-2_S17	zcount_n-testis-1_S33	zcount_n-testis-2_S34	zcount_n-testis-3_S35	zcount_wt-brain_S44
LOC101885212	0	0	0	0	0	0	0	0	0
LOC101885212_1	0.264780065190295	0.147742667456173	0.689588391661937	8.12647963427377	28.4741377106175	9.35595992514172	11.5107325935376	14.4631037618538	0.130868734894911
LOC101885216	0	0	0	0	0	0	0	0	0
LOC101885220	0	0	0	0	0	0	0	0	0
LOC101885221	0	0	0	0	0	0	0	0	0
LOC101885225	0	0	0	0	0	0	0	0	0
LOC101885229	0	0	0	0	0	0	0	0	0
LOC101885235	0	0	0	0	0	0	0	0	0
LOC101885237	0	0	0	0	0	0	0	0	0
LOC101885241	10.4280714739161	27.800371300413	74.5354881848138	7.7942759722035	27.8130599604724	19.1913638180621	19.1628185295333	18.6994306135428	20.9028244661417
LOC101885243	0	0	0	0	0	0	0	0	0
LOC101885244	0	0	0	0	0	0	0	0	0
LOC101885246	0	0	0	0	0	0	0	0	0
LOC101885251	0	0	0	0	0	0	0	0	0
LOC101885252	0	0	0	0	0	0	0	0	0
LOC101885253	0	0	0	0	0	0	0	0	0
LOC101885254	0	0	0	0	0	0	0	0	0
LOC101885256	0	0	0	0	0	0	0	0	0
LOC101885262	0.784991088603258	0.876022726833448	0.817766612255846	5.28054825481253	3.76861701482063	4.16062959344417	5.93491580183276	5.84708648586236	0.775970733260871
LOC101885266	0.485946864373445	2.98264880802817	2.53118237126809	12.8713363711055	9.79840423853364	18.2440305585548	13.3182336743509	7.64143048681483	0.960725669751554
LOC101885269	36.2810161828862	34.1042956572967	138.323393118176	75.4454341165518	98.5811881817355	38.56590034681	88.6360298615978	101.543537830993	36.161737443443
LOC101885270	0	0	0	0	0	0	0	0	0
LOC101885278	0	0	0	0	0	0	0	0	0
LOC101885280	0	0	0	0	0	0	0	0	0
LOC101885283	0	0	0	0	0	0	0	0	0
LOC101885296	0	0	0	0	0	0	0	0	0
LOC101885297	0	0	0	0	0	0	0	0	0
LOC101885299	0	0	0	0	0	0	0	0	0
LOC101885301	0	0	0	0	0	0	0	0	0
LOC101885302	0	0.0668996554679242	0	12.3499051146746	8.34619467351983	7.14907872891252	6.06201296106163	10.6670412858147	0
LOC101885304	0	0	0	0	0	0	0	0	0
LOC101885311	0	0	0	0	0	0	0	0	0
LOC101885315	0	0	0	0	0	0	0	0	0
LOC101885325	0	0	0	0	0	0	0	0	0
LOC101885328	0	0	0	0	0	0	0	0	0
LOC101885329	0	0.606712683300371	0	1.82859160090233	0.522011055502666	0.480258990917209	1.54139352538866	0.899900938047326	0
LOC101885330	0	0	0	0	0	0	0	0	0
LOC101885332	0.75332545372616	0.560456653795018	0.784778850567429	35.4727592123409	10.367573343152	15.7493564609175	9.96713925453014	8.93639021475597	0.496445979407722
LOC101885337	1.84170986172303	12.3317045392709	5.75581884780076	21.6807125462014	49.5138297024125	9.76147712308055	22.6268664944874	27.4363288952003	1.82054672034281
LOC101885341	0	0	0	0	0	0	0	0	0
LOC101885342	0	0	0	0	0	0	0	0	0
LOC101885345	0	0	0	0	0	0	0	0	0
LOC101885347	0	0	0	0	0	0	0	0	0
LOC101885358	0	0	0	0	0	0	0	0	0
LOC101885363	0	0	0	0	0	0	0	0	0
LOC101885368	0	0	0	0	0	0	0	0	0
LOC101885372	0	0	0	0	0	0	0	0	0
LOC101885373	0	0	0	0	0	0	0	0	0
LOC101885375	0	0	0	0	0	0	0	0	0
LOC101885376	0	0	0	0	0	0	0	0	0
LOC101885377	104.854844950322	83.0200672550047	211.773513306267	7.14407728897802	20.4937995441767	6.95608145632749	10.3794347634499	5.48807762484255	129.460022707307
LOC101885382	8.89282761803406	20.6115633013527	54.1595144916871	1.72560773326909	0	0	0.646481899842497	0	18.9336858915653
LOC101885386	0	0	0	0	0	0	0	0	0
LOC101885388	0	0	0	0	0	0	0	0	0
LOC101885394	0	0	0	0	0	0	0	0	0
LOC101885398	0	0	0	0	0	0	0	0	0
LOC101885400	0	0	0	0	0	0	0	0	0
LOC101885404	0	0.824064083486268	6.15410603576641	9.31377839427565	11.344297196689	11.08925416157	25.8209318715265	8.55599764940608	4.37967823114499
LOC101885405	0	0	0	0	0	0	0	0	0
LOC101885405_1	7.85761767091368	4.87157098442443	22.7380407965949	16.8849788954288	9.22121913612352	9.25492080673556	26.4033000328381	10.1159972208265	10.3564340781353
LOC101885409	0	0	0	0	0	0	0	0	0
LOC101885411	0	0	0	0	0	0	0	0	0
LOC101885413	0	0	0	0	0	0	0	0	0
LOC101885417	0	0	0	0	0	0	0	0	0
LOC101885428	0	0	0	0	0	0	0	0	0
LOC101885430	0	0	0	0	0	0	0	0	0
LOC101885431	0	0	0	0	0	0	0	0	0
LOC101885431_1	5.87262201190928	8.01000654734609	15.6344289737257	43.8938654723935	28.193521629743	75.5099028748708	35.1499121014993	32.9421284160983	5.80513954222519
LOC101885432	0	0	0	0	0	0	0	0	0
LOC101885436	0	0	0	0	0	0	0	0	0
LOC101885443	0	0	0	0	0	0	0	0	0
LOC101885444	0	0	0	0	0	0	0	0	0
LOC101885445	0	0	0	0	0	0	0	0	0
LOC101885445_1	0.283727408050312	8.23237765809118	4.43360704320113	0	2.17940805305579	19.8002857900712	0	0	4.48747341094528
LOC101885450	0	0	0	0	0	0	0	0	0
LOC101885452	0.820155379792338	0	0	0.689636819180884	0.787487033663441	0	3.10038750385598	1.35755806859577	0
LOC101885454	0	0	0	0	0	0	0	0	0
LOC101885455	0	0	0	0	0	0	0	0	0
LOC101885457	3.18078294723791	17.5394126479801	15.9831955901859	12.1143506532577	4.67095555224357	11.239244073584	8.48762530361295	5.11012277489003	10.1725168413504
LOC101885459	0	0	0	0	0	0	0	0	0
LOC101885464	0	0	0	0	0	0	0	0	0
LOC101885465	0	0	0	0	0	0	0	0	0
LOC101885468	0	0	0	0	0	0	0	0	0
LOC101885470	0	0	0	0	0	0	0	0	0
LOC101885472	0	0	0	0	0	0	0	0	0
LOC101885477	0	0	0	0	0	0	0	0	0
LOC101885478	0	0	0	0	0	0	0	0	0
LOC101885479	0	0	0	0	0	0	0	0	0
LOC101885484	0	0	0	0	0	0	0	0	0
LOC101885485	1.27430487873569	3.19967973460099	4.31440941952176	8.03635126548043	2.75298051533007	7.03552385619505	7.22577517531225	0.527321685805624	0.314915451113547
LOC101885494	0	0	0	0	0	0	0	0	0
LOC101885496	0	0	0	0	0	0	0	0	0
LOC101885499	0	0	0	0	0	0	0	0	0
LOC101885499_1	0	0	0	0	0	5.12856880974284	1.21927156239725	0.533879053919269	0
LOC101885504	0	0	0	0	0	0	0	0	0
LOC101885506	0	0	0	0	0	0	0	0	0
LOC101885506_1	6.25835723789259	0.931214507210354	8.69288101231751	0.701654618978944	0.40060499902852	5.89701388311211	0	1.03591143505113	1.6497179396136
LOC101885510	0	0	0	0	0	0	0	0	0
LOC101885512	0	0	0	0	0	0	0	0	0
LOC101885516	0	0	0	0	0	0	0	0	0
LOC101885520	0	0	0	0	0	0	0	0	0
LOC101885528	0	0	0	0	0	0	0	0	0
LOC101885529	0	0	0	0	0	0	0	0	0
LOC101885530	0	0	0	0	0	0	0	0	0
LOC101885535	4.80428393918047	2.29774869585091	6.4348404759316	30.5865714720942	43.493247479974	6.06280644542673	29.1879093699562	17.0405717871696	1.35687936378362
LOC101885536	92.011555828929	88.7372656323443	100.586785582309	134.679275094743	109.069828202655	112.387614954786	117.015583294484	136.319391641704	111.166303569546
LOC101885538	0	0	0	0	0	0	0	0	0
LOC101885539	0	0	0	0	0	0	0	0	0
LOC101885541	0	0	0	0	0	0	0	0	0
LOC101885541_1	16.4507910481602	9.54642525467867	4.11303756988723	21.0259039522358	35.3819755590179	25.5765834697769	23.6314419625302	22.873274899945	2.60188072505654
LOC101885543	0	0	0	0	0	0	0	0	0
LOC101885545	0	0	0	0	0	0	0	0	0
LOC101885553	0	0	0	0	0	0	0	0	0
LOC101885558	0	0	0	0	0	0	0	0	0
LOC101885559	17.5750782615063	12.6536616098165	20.6713226986894	13.3480525329983	25.0403663873637	9.01469745246237	10.7158201977536	8.44579159069008	2.2416932294203
LOC101885560	0	0	0	0	0	0	0	0	0
LOC101885560_1	0	0	0	0	2.85982133277776	13.1554197272776	0	0	0
LOC101885562	0	0	0	0	0	0	0	0	0
LOC101885568	0	0	0	0	0	0	0	0	0
LOC101885576	0	0	0	0	0	0	0	0	0
LOC101885577	0	0	0	0	0	0	0	0	0
LOC101885580	0	0	0	0	0	0	0	0	0
LOC101885582	0	0	0	0	0	0	0	0	0
LOC101885583	0	0	0	0	0	0	0	0	0
LOC101885586	0	0	0	0	0	0	0	0	0
LOC101885587	0	0	0	0	0	0	0	0	0
LOC101885588	0	0	0	0	0	0	0	0	0
LOC101885588_1	1.09884895544993	1.83941576975885	1.71709335441894	3.69591771056164	3.69277900251885	2.42672791085704	29.5966603220038	6.36602472943453	1.08622205026632
LOC101885590	0	0	0	0	0	0	0	0	0
LOC101885593	0	0	0	0	0	0	0	0	0
LOC101885597	7.44291007161545	21.8977115749878	10.5731889704166	6.82740450989076	7.79612163326806	5.97713635435005	1.27890984534059	1.67997810988726	4.01311820527742
LOC101885599	0.624371046401589	4.87743446003256	6.50440244251641	4.72508436491938	2.39800464814665	3.30930718916873	1.77020620518557	1.55023055275455	5.55476742555952
LOC101885602	0	0	0	0	0	0	0	0	0
LOC101885604	0	0	0	0	0	0	0	0	0
LOC101885606	0	0	0	0	0	0	0	0	0
LOC101885607	0	0	0	0	0	0	0	0	0
LOC101885609	0	0	0	0	0	0	0	0	0
LOC101885611	0	0	0	0	0	0	0	0	0
LOC101885611_1	5.37924282223855	7.00355567448748	8.40576137062405	6.28221730386811	9.18218198445399	6.07182934508147	18.3578513565452	14.3452763551903	5.02201702116649
LOC101885612	0	0	0	0	0	0	0	0	0
LOC101885617	0	0	0	0	0	0	0	0	0
LOC101885620	0	0	0	0	0	0	0	0	0
LOC101885626	0	0	0	0	0	0	0	0	0
LOC101885628	0	0	0	0	0	0	0	0	0
LOC101885631	0	0	0	0	0	0	0	0	0
LOC101885636	0	0	0	0	0	0	0	0	0
LOC101885637	0	0	0	0	0	0	0	0	0
LOC101885638	0	0	0	0	0	0	0	0	0
LOC101885639	0	0	0	0	0	0	0	0	0
LOC101885642	0	0	0	0	0	0	0	0	0
LOC101885645	0	0	0	0	0	0	0	0	0
LOC101885646	0	0	0	0	0	0	0	0	0
LOC101885646_1	5.0235206450226	10.74497546383	13.5192714385242	7.74415306434595	4.42147225558579	2.58861856906619	3.95627793447662	4.85050841859403	10.3454067161377
LOC101885648	0	0	0	0	0	0	0	0	0
LOC101885649	0	0	0	0	0	0	0	0	0
LOC101885651	0	0	0	0	0	0	0	0	0
LOC101885653	0	0	0	0	0	0	0	0	0
LOC101885655	0	0	0	0	0	0	0	0	0
LOC101885658	0	0	0	0	0	0	0	0	0
LOC101885660	0	0	0	0	0	0	0	0	0
LOC101885664	2.73025409325607	0	2.84424966455651	45.15003859611	48.9347205830861	80.3942316666965	71.3871021858242	36.9071214394336	1.79925377624524
LOC101885668	0	0	0	0	0	0	0	0	0
LOC101885669	0	0	0	0	0	0	0	0	0
LOC101885672	0	0	0	0	0	0	0	0	0
LOC101885675	0	0	0	0	0	0	0	0	0
LOC101885677	0	0	0	0	0	0	0	0	0
LOC101885677_1	9.0217091777157	2.0135826735621	5.63903411755553	10.6204070153856	17.3247147405957	9.56341816696008	8.52606563560395	2.98662775091069	5.35082427370323
LOC101885678	0	0	0	0	0	0	0	0	0
LOC101885684	0	0	0	0	0	0	0	0	0
LOC101885685	0	0	0	0	0	0	0	0	0
LOC101885686	0	0	0	0	0	0	0	0	0
LOC101885687	0	0	0	0	0	0	0	0	0
LOC101885690	0	0	0	0	0	0	0	0	0
LOC101885697	7.12783893048531	59.2162385488396	123.757428152459	5.32757603825233	4.56261571412635	3.4980696221387	2.24541423227738	3.9327731834511	31.3152565636576
LOC101885698	0	0	0	0	0	0	0	0	0
LOC101885700	0	0	0	0	0	0	0	0	0
LOC101885703	0	5.51338112999146	2.94099285042578	1.78038893115065	0	0.623465470068259	0.667005134758132	1.16823874610452	1.39533966321059
LOC101885705	0	0	0	0	0	0	0	0	0
LOC101885706	0	0	0	0	0	0	0	0	0
LOC101885707	0	0	0	0	0	0	0	0	0
LOC101885708	0	0	0	0	0	0	0	0	0
LOC101885708_1	0	2.36020166153655	5.14090879346795	31.4179165630685	17.5993987795179	14.9462254477972	10.6599959928729	35.5909292287178	2.78751887418288
LOC101885710	7.8451794328958	16.7485945121494	21.3201837869223	8.31758686410435	28.1657143207383	21.091922258638	3.54590894105391	11.009609969453	8.09220547694296
LOC101885711	0	0	0	0	0	0	0	0	0
LOC101885714	0	0	0	0	0	0	0	0	0
LOC101885715	0	0	0	0	0	0	0	0	0
LOC101885717	0	0	0	0	0	0	0	0	0
LOC101885723	0	0	0	0	0	0	0	0	0
LOC101885725	0	0	0	0	0	0	0	0	0
LOC101885726	0	0	0.307924465108683	0	0.567618859022367	0	1.11737612318456	0.244631190423597	0
LOC101885734	0	0	0	0	0	0	0	0	0
LOC101885738	0	0	0	0	0	0	0	0	0
LOC101885740	0	0	0	0	0	0	0	0	0
LOC101885742	0	0	0	0	0	0	0	0	0
LOC101885749	0	0	0	0	0	0	0	0	0
LOC101885752	0	0	0	0	0	0	0	0	0
LOC101885757	0	0	0	0	0	0	0	0	0
LOC101885758	0	0	0	0	0	0	0	0	0
LOC101885762	0	0	0	0	0	0	0	0	0
LOC101885764	18.2404828606452	32.9392946146639	73.2443536419839	6.13508556562729	10.1899227882886	7.32414151039164	16.2980945660879	7.68535537394707	30.16074630569
LOC101885765	0	0	0	0	0	0	0	0	0
LOC101885768	0	0	0	0	0	0	0	0	0
LOC101885769	0	0	0	0	0	0	0	0	0
LOC101885772	0	0	0	0	0	0	0	0	0
LOC101885772_1	2.01891221598611	3.75505958042662	1.40213821301381	23.200873703881	2.58466014508347	2.9724137545957	4.45198886702347	3.34179429426223	5.32190089925078
LOC101885775	0	0	0	0	0	0	0	0	0
LOC101885776	45.4945013614219	17.3361930718448	32.7519658342871	20.2158244054004	23.4393199431589	17.643739398937	31.8093678704439	27.244327121721	71.6622573554788
LOC101885777	0	0	0	0	0	0	0	0	0
LOC101885779	0	0	0	0	0	0	0	0	0
LOC101885783	2.17330949268662	7.27601320197378	11.3202555227736	7.30980632480407	4.47159096172483	7.40509062553891	12.6168761799685	2.82649683658506	10.1278693858872
LOC101885785	0	0	0	0	0	0	0	0	0
LOC101885790	0	0	0	0	0	0	0	0	0
LOC101885793	0	0	0	0	0	0	0	0	0
LOC101885794	0	0	0	0	0	0	0	0	0
LOC101885796	0	0	0	0	0	0	0	0	0
LOC101885800	0	0	0	0	0	0	0	0	0
LOC101885801	0	0	0	0	0	0	0	0	0
LOC101885801_1	4.86326510361237	0	0	51.1166353279582	35.0216401494464	17.1842670187564	52.8549459519667	36.2245279944441	9.61476236681048
LOC101885801_2	2.43163255180619	2.71361727491767	0	4.08933082623665	46.6955201992619	12.8882002640673	27.5764935401565	26.1621591070986	7.21107177510787
LOC101885805	0	0	0	0	0	0	0	0	0
LOC101885806	0	0	0	0	0	0	0	0	0
LOC101885807	0	0	0	0	0	0	0	0	0
LOC101885809	0	0	0	0	0	0	0	0	0
LOC101885813	0	0	0	0	0	0	0	0	0
LOC101885815	0	0	0	0	0	0	0	0	0
LOC101885826	0	0	0	0	0	0	0	0	0
LOC101885828	0	0	0	0	0	0	0	0	0
LOC101885829	0	0	0	0	0	0	0	0	0
LOC101885830	0	0	0	0	0	0	0	0	0
LOC101885831	0	0	0	0	0	0	0	0	0
LOC101885837	0	0	0	0	0	0	0	0	0
LOC101885844	0	0	0	0	0	0	0	0	0
LOC101885849	0	0	0	0	0	0	0	0	0
LOC101885849_1	0	0.641446004043328	5.98789403064529	1.44995663644956	4.96705810429821	2.03101216842181	1.6296358140074	0.47570940630849	2.27274161209924
LOC101885853	0	0	0	0	0	0	0	0	0
LOC101885857	0	0	0	0	0	0	0	0	0
LOC101885859	0	0	0	0	0	0	0	0	0
LOC101885860	0	0	0	0	0	0	0	0	0
LOC101885862	0	0	0	0	0	0	0	0	0
LOC101885863	0	0	0	0	0	0	0	0	0
LOC101885864	0	0	0	0	0	0	0	0	0
LOC101885865	0	0	0	0	0	0	0	0	0
LOC101885866	0	0	0	0	0	0	0	0	0
LOC101885868	0	0	0	0	0	0	0	0	0
LOC101885869	0	0	0	0	0	0	0	0	0
LOC101885870	0	0	0	0	0	0	0	0	0
LOC101885872	0	0	0	0	0	0	0	0	0
LOC101885873	0	0	0	0	0	0	0	0	0
LOC101885874	0	0	0	0	0	0	0	0	0
LOC101885875	0	0	0	0	0	0	0	0	0
LOC101885875_1	7.81378158906757	35.848511615091	76.8780453265066	13.8706451456172	62.5211985931539	108.905591817614	331.482016259548	117.122044332261	17.1644293298709
LOC101885876	0	0	0	0	0	0	0	0	0
LOC101885878	0	0	0	0	0	0	0	0	0
LOC101885881	0	0	0	0	0	0	0	0	0
LOC101885882	0	0	0	0	0	0	0	0	0
LOC101885885	0	0	0	0	0	0	0	0	0
LOC101885890	0	0	0	0	0	0	0	0	0
LOC101885891	0	0	0	0	0	0	0	0	0
LOC101885893	0	0	0	0	0	0	0	0	0
LOC101885894	0	0	0	0	0	0	0	0	0
LOC101885895	0	0	0	0	0	0	0	0	0
LOC101885896	0	0	0	0	0	0	0	0	0
LOC101885900	0	0	0	0	0	0	0	0	0
LOC101885905	0	0	0	0	0	0	0	0	0
LOC101885905_1	48.5229158235294	71.9623469336116	12.6372200480603	42.9484591391418	22.6820496065338	32.147797992012	32.5826877520619	36.9882359920478	11.9913343979913
LOC101885905_2	31.9229709365325	66.9748575421733	11.9721032034256	40.2641804429455	26.3602198129987	29.3278157120109	18.7048763021096	24.3065550804886	4.41786004136522
LOC101885907	0	0	0	0	0	0	0	0	0
LOC101885908	0	0	0	0	0	0	0	0	0
LOC101885914	0	0	0	0	0	0	0	0	0
LOC101885915	0	0	0	0	0	0	0	0	0
LOC101885915_1	1.18121049954912	0	0	0	0	0	0	1.95519274015975	0
LOC101885916	0	0	0	0	0	0	0	0	0
LOC101885919	0	0	0	0	0	0	0	0	0
LOC101885920	0	0	0	0	0	0	0	0	0
LOC101885921	0	0	0	0	0	0	0	0	0
LOC101885924	0	0	0	0	0	0	0	0	0
LOC101885930	0	0	0	0	0	0	0	0	0
LOC101885934	0	0	0	0	0	0	0	0	0
LOC101885935	0	0	0	0	0	0	0	0	0
LOC101885938	0	0	0	0	0	0	0	0	0
LOC101885940	8.38336250438867	7.42503230417833	11.9217715738829	8.50384999521807	7.53836187569101	13.7532910898298	10.4379602169953	7.81930811870002	10.9178319137446
LOC101885942	5.87262201190928	39.3218503233353	26.5105534771872	281.469412341723	437.939369315341	347.576117813337	460.648848067017	592.958311489769	23.2205581689008
LOC101885943	0	0	0	0	0	0	0	0	0
LOC101885945	0	0	0	0	0	0	0	0	0
LOC101885946	0	0	0	0	0	0	0	0	0
LOC101885947	0	0	0	0	0	0	0	0	0
LOC101885948	0	0	0	0	0	0	0	0	0
LOC101885949	0	0	0	0	0	0	0	0	0
LOC101885950	0	0	0	0	0	0	0	0	0
LOC101885952	0	0	0	0	0	0	0	0	0
LOC101885954	0	0	0	0	0	0	0	0	0
LOC101885961	0	0	0	0	0	0	0	0	0
LOC101885962	0	0	0	0	0	0	0	0	0
LOC101885964	0	0	0	0	0	0	0	0	0
LOC101885965	0	0	0	0	0	0	0	0	0
LOC101885966	0	0	0	0	0	0	0	0	0
LOC101885970	0	0	0	0	0	0	0	0	0
LOC101885976	0	0	0	0	0	0	0	0	0
LOC101885977	0	0	0	0	0	0	0	0	0
LOC101885979	0	0	0	0	0	0	0	0	0
LOC101885980	74.5560295249319	70.1703052908004	168.438681433477	106.499628790648	111.260668041878	87.2851658095564	39.050118798567	69.1384930649132	77.25107771775
LOC101885981	4.5272576964537	8.84145846664086	16.5069907804807	26.6475666931494	46.7294805775886	30.9941688774661	14.9748716436244	14.9874410772973	0
LOC101885985	0	0	0	0	0	0	0	0	0
LOC101885985_1	3.64744882770928	4.07042591237651	8.86605950123477	36.2928110828503	21.0129840896678	30.6094756271598	32.1725757968493	33.7089357726078	5.4083038313309
LOC101885989	0	0	0	0	0	0	0	0	0
LOC101885989_1	0	13.639123476026	1.69761498303373	2.05537046763727	1.56466664542029	4.31855925078695	0	0.674336763131013	0
LOC101885990	0	0	0	0	0	0	0	0	0
LOC101885993	0	0	0	0	0	0	0	0	0
LOC101885996	0	0	0	0	0	0	0	0	0
LOC101885998	0	0	0	0	0	0	0	0	0
LOC101885998_1	10.6880498426944	19.5177134279198	53.9845097622382	2.72338369281109	3.10979530983638	5.14991561019962	4.89738629641351	4.82491111684584	28.4941136531491
LOC101886000	0	0	0	0	0	0	0	0	0
LOC101886000_1	2.63101408817576	2.93612012839782	2.46677950620033	1.54862232472867	3.28408054148655	6.50765141538704	1.49188130732884	2.39523506227939	2.08062482324893
LOC101886000_2	3.15721690581091	3.2297321412376	1.91860628260025	1.10615880337762	3.28408054148655	4.88073856154027	1.98917507643845	2.17748642025399	2.08062482324893
LOC101886002	131.699139618276	113.658079825043	100.611821702507	305.644314730512	327.092569136268	670.113701741293	346.009148848	425.815608181675	256.899941152127
LOC101886004	0	0	0	0	0	0	0	0	0
LOC101886005	0	0	0	0	0	0	0	0	0
LOC101886012	0	0	0	0	0	0	0	0	0
LOC101886015	0	0	0	0	0	0	0	0	0
LOC101886021	0	0	0	0	0	0	0	0	0
LOC101886023	26.0375583410907	7.59952534133959	5.8422425542242	54.5665148087794	236.157935875186	51.3095231448067	152.942474683459	433.637592945933	20.5906880030536
LOC101886029	0	0	0	0	0	0	0	0	0
LOC101886030	0	0	0	0	0	0	0	0	0
LOC101886032	0	0	0	0	0	0	0	0	0
LOC101886033	0	0	0	0	0	0	0	0	0
LOC101886035	0	0	0	0	0	0	0	0	0
LOC101886038	1.04009679743088	1.16071181684031	0	6.12203913167593	5.99200660201055	5.51274731428776	5.4062521448817	1.7216149942593	1.54221752249592
LOC101886041	0	0	0	0	0	0	0	0	0
LOC101886044	0	0	0	0	0	0	0	0	0
LOC101886047	0	0	0	0	0	0	0	0	0
LOC101886052	1.7436916898106	0.648633074116643	4.8439882242307	0	0	0	0	0	2.29820650411156
LOC101886064	0	0	0	0	0	0	0	0	0
LOC101886070	0	0	0	0	0	0	0	0	0
LOC101886071	0	0	0	0	0	0	0	0	0
LOC101886073	0	0	0	0	0	0	0	0	0
LOC101886073_1	3.52262371288333	0.561589347113116	0.52424326881074	0.423148218074609	1.93274909798077	9.7798900413941	0.95116981221774	0.416486084908726	0
LOC101886077	0	0	0	0	0	0	0	0	0
LOC101886078	0	0	0	0	0	0	0	0	0
LOC101886083	0.455375225502841	1.01636579718935	0.948776771790615	23.7402556232729	41.5374927302871	4.02265211850918	24.5303702595686	41.8335441554956	2.70085497355905
LOC101886085	0	0	0	0	0	0	0	0	0
LOC101886086	0	0	0	0	0	0	0	0	0
LOC101886091	0	0	0	0	0	0	0	0	0
LOC101886098	0	0	0	0	0	0	0	0	0
LOC101886102	0	0	0	0	0	0	0	0	0
LOC101886104	0	0	0	0	0	0	0	0	0
LOC101886113	0	0	0	0	0	0	0	0	0
LOC101886114	0	0	0	0	0	0	0	0	0
LOC101886114_1	1.42774755335409	0	0	1.20053749027131	1.37087765722604	0	0	0	0
LOC101886115	0	0	0	0	0	0	0	0	0
LOC101886116	0	0	0	0	0	0	0	0	0
LOC101886116_1	6.04084279910884	2.19297586861113	7.12708509420966	6.36468747326813	3.5639934041948	9.38675266124517	4.88357249489346	0.542118506171969	4.02891480447197
LOC101886124	0	0	0	0	0	0	0	0	0
LOC101886132	0	0	0	0	0	0	0	0	0
LOC101886133	0	0	0	0	0	0	0	0	0
LOC101886136	0	0	0	0	0	0	0	0	0
LOC101886143	2.99758234315755	11.1506584651513	0	6.72146832434404	3.83757726196181	7.94393082086973	95.3742398306966	24.8086655071635	4.93856172934085
LOC101886145	0	0	0	0	0	0	0	0	0
LOC101886147	0	0	0	0	0	0	0	0	0
LOC101886149	0	0	0	0	0	0	0	0	0
LOC101886155	0	0	0	0	0	0	0	0	0
LOC101886156	0	0	0	0	0	0	0	0	0
LOC101886156_1	0	0.133799310935848	0	0	0	0	0	0	0
LOC101886157	0	0	0	0	0	0	0	0	0
LOC101886158	0	0	0	0	0	0	0	0	0
LOC101886161	0	0	0	0	0	0	0	0	0
LOC101886164	0	0	0	0	0	0	0	0	0
LOC101886167	0	0	0	0	0	0	0	0	0
LOC101886169	0	0	0	0	0	0	0	0	0
LOC101886174	0	0	0	0	0	0	0	0	0
LOC101886185	0	0	0	0	0	0	0	0	0
LOC101886185_1	0.938910909898015	1.57168783343648	1.95622601363163	14.6056340822449	28.8483937761956	23.2233834823616	17.7465619564607	21.7577858776752	3.71248742971868
LOC101886186	0	0	0	0	0	0	0	0	0
LOC101886187	0	0	0	0	0	0	0	0	0
LOC101886193	0	0	0	0	0	0	0	0	0
LOC101886196	0	0	0	0	0	0	0	0	0
LOC101886199	0	0	0	0	0	0	0	0	0
LOC101886205	0	0	0	0	0	0	0	0	0
LOC101886214	0	0	0	0	0	0	0	0	0
LOC101886215	1.43102973163766	7.98489680895316	0	3.60989203971236	6.87014550058105	2.52825997517335	0	0	0
LOC101886216	0	0	0	0	0	0	0	0	0
LOC101886224	0	0	0	0	0	0	0	0	0
LOC101886225	0.525980509727405	1.46743984448442	0	162.757785584327	195.699011565981	244.166146334945	152.853229931075	187.402374370356	1.55980935735328
LOC101886227	0	0	0	0	0	0	0	0	0
LOC101886229	0	0	0	0	0	0	0	0	0
LOC101886229_1	1.10176625356174	0	0	5.09537858702761	3.17364243478169	5.35297521292234	1.0412363342596	2.2796163143013	0
LOC101886239	0	0	0	0	0	0	0	0	0
LOC101886242	0	0	0	0	0	0	0	0	0
LOC101886244	22.5776452478585	68.3887794051791	181.442496735854	2.71209505574245	4.64535744987476	2.84920489430158	4.57226835898968	0	79.7078745435066
LOC101886247	0	0	0	0	0	0	0	0	0
LOC101886252	0	0	0	0	0	0	0	0	0
LOC101886253	0	0	0	0	0	0	0	0	0
LOC101886255	0	0	0	0	0	0	0	0	0
LOC101886256	0	0	0	0	0	0	0	0	0
LOC101886260	0	0	0	0	0	0	0	0	0
LOC101886261	0	0	0	0	0	0	0	0	0
LOC101886266	0	0	0	0	0	0	0	0	0
LOC101886270	0	0	0	0	0	0	0	0	0
LOC101886271	0	0	0	0	0	0	0	0	0
LOC101886275	0	0	0	0	0	0	0	0	0
LOC101886276	0	1.20605212218563	2.25169765110724	6.36118128525701	17.6405298530545	21.0029930229245	15.3202741889758	20.5719541696843	1.06830692964561
LOC101886280	0	0	0	0	0	0	0	0	0
LOC101886280_1	0.856255754143582	0	0	3.59996111250544	4.11074730777546	3.02556558239452	0.809213932402575	2.12596954758773	1.69283298892949
LOC101886286	0	0	0	0	0	0	0	0	0
LOC101886291	0	0	0	0	0	0	0	0	0
LOC101886293	0	0.539352501846991	2.01394075626983	2.84475187912115	4.17649373210789	0	8.22156329147523	5.99992182102594	0
LOC101886295	0	0	0	0	0	0	0	0	0
LOC101886298	0	0	0	0	0	0	0	0	0
LOC101886303	0	0	0	0	0	0	0	0	0
LOC101886306	0	0	0	0	0	0	0	0	0
LOC101886309	45.8220874915146	40.9086835418129	66.7278344169002	25.9052863366672	33.4189270325054	26.5259413840036	31.6953318600933	33.3241703279961	60.7153044056067
